cell_id,lat,lon,horizon_hours,forecast_aqi,severity,priority_band,dominant_source,confidence,priority_score,recommended_action,evidence
800,28.65641,76.8,48,105.8,Moderate,HIGH,Traffic/Roads,0.594,59.513333333333335,Deploy traffic police,"AQI=105.8, source=Traffic/Roads (100.0%), confidence=59%"
466,28.541026,77.2,72,144.6,Moderate,HIGH,Traffic/Roads,0.641,59.480000000000004,Deploy traffic police,"AQI=144.6, source=Traffic/Roads (62.8%), confidence=64%"
780,28.64359,77.107692,24,161.3,High,HIGH,Traffic/Roads,0.607,59.40333333333334,Deploy traffic police,"AQI=161.3, source=Traffic/Roads (51.9%), confidence=61%"
585,28.579487,77.184615,48,152.4,High,HIGH,Construction/Dust,0.677,59.4,Dust suppression,"AQI=152.4, source=Construction/Dust (52.3%), confidence=68%"
138,28.438462,77.076923,72,160.9,High,HIGH,Traffic/Roads,0.568,59.35666666666666,Deploy traffic police,"AQI=160.9, source=Traffic/Roads (55.9%), confidence=57%"
97,28.425641,77.061538,24,186.9,High,HIGH,Traffic/Roads,0.459,59.33,Deploy traffic police,"AQI=186.9, source=Traffic/Roads (45.0%), confidence=46%"
709,28.617949,77.246154,24,157.2,High,HIGH,Traffic/Roads,0.625,59.279999999999994,Deploy traffic police,"AQI=157.2, source=Traffic/Roads (52.9%), confidence=62%"
74,28.412821,77.323077,24,160.5,High,HIGH,Traffic/Roads,0.562,59.25,Deploy traffic police,"AQI=160.5, source=Traffic/Roads (56.3%), confidence=56%"
1047,28.733333,76.907692,48,134.3,Moderate,HIGH,Industry,0.64,59.223333333333336,Inspect industrial units,"AQI=134.3, source=Industry (70.2%), confidence=64%"
550,28.566667,77.261538,72,126.6,Moderate,HIGH,Traffic/Roads,0.762,59.199999999999996,Deploy traffic police,"AQI=126.6, source=Traffic/Roads (64.3%), confidence=76%"
1005,28.720513,76.876923,24,151.7,High,HIGH,Industry,0.572,59.103333333333325,Inspect industrial units,"AQI=151.7, source=Industry (61.9%), confidence=57%"
825,28.65641,77.184615,24,106.1,Moderate,HIGH,Traffic/Roads,0.867,59.063333333333325,Deploy traffic police,"AQI=106.1, source=Traffic/Roads (70.2%), confidence=87%"
845,28.669231,76.876923,72,154.4,High,HIGH,Traffic/Roads,0.529,59.03333333333333,Deploy traffic police,"AQI=154.4, source=Traffic/Roads (63.6%), confidence=53%"
1009,28.720513,76.938462,72,148.8,Moderate,HIGH,Industry,0.578,59.0,Inspect industrial units,"AQI=148.8, source=Industry (63.2%), confidence=58%"
217,28.464103,77.061538,72,127.3,Moderate,HIGH,Traffic/Roads,0.757,58.976666666666674,Deploy traffic police,"AQI=127.3, source=Traffic/Roads (63.1%), confidence=76%"
258,28.476923,77.076923,48,106.9,Moderate,HIGH,Traffic/Roads,0.858,58.97666666666667,Deploy traffic police,"AQI=106.9, source=Traffic/Roads (70.0%), confidence=86%"
1006,28.720513,76.892308,48,129.2,Moderate,HIGH,Industry,0.699,58.97333333333333,Inspect industrial units,"AQI=129.2, source=Industry (67.3%), confidence=70%"
1182,28.771795,77.138462,72,167.1,High,HIGH,Industry,0.552,58.97,Inspect industrial units,"AQI=167.1, source=Industry (50.4%), confidence=55%"
1035,28.720513,77.338462,24,161.2,High,HIGH,Industry,0.559,58.96666666666667,Inspect industrial units,"AQI=161.2, source=Industry (54.6%), confidence=56%"
92,28.425641,76.984615,72,118.5,Moderate,HIGH,Construction/Dust,0.824,58.93000000000001,Dust suppression,"AQI=118.5, source=Construction/Dust (63.5%), confidence=82%"
299,28.489744,77.092308,72,119.0,Moderate,HIGH,Traffic/Roads,0.795,58.913333333333334,Deploy traffic police,"AQI=119.0, source=Traffic/Roads (65.9%), confidence=80%"
469,28.541026,77.246154,72,116.3,Moderate,HIGH,Traffic/Roads,0.801,58.903333333333336,Deploy traffic police,"AQI=116.3, source=Traffic/Roads (67.5%), confidence=80%"
466,28.541026,77.2,48,132.5,Moderate,HIGH,Traffic/Roads,0.694,58.903333333333336,Deploy traffic police,"AQI=132.5, source=Traffic/Roads (64.7%), confidence=69%"
257,28.476923,77.061538,72,119.4,Moderate,HIGH,Traffic/Roads,0.793,58.900000000000006,Deploy traffic police,"AQI=119.4, source=Traffic/Roads (65.7%), confidence=79%"
39,28.4,77.4,24,154.3,High,HIGH,Construction/Dust,0.401,58.896666666666675,Dust suppression,"AQI=154.3, source=Construction/Dust (75.8%), confidence=40%"
993,28.707692,77.307692,48,127.0,Moderate,HIGH,Traffic/Roads,0.73,58.88666666666666,Deploy traffic police,"AQI=127.0, source=Traffic/Roads (65.6%), confidence=73%"
951,28.694872,77.276923,48,119.6,Moderate,HIGH,Traffic/Roads,0.764,58.833333333333336,Deploy traffic police,"AQI=119.6, source=Traffic/Roads (68.1%), confidence=76%"
1044,28.733333,76.861538,72,117.9,Moderate,HIGH,Industry,0.733,58.83,Inspect industrial units,"AQI=117.9, source=Industry (72.6%), confidence=73%"
39,28.4,77.4,72,158.3,High,HIGH,Construction/Dust,0.364,58.82333333333334,Dust suppression,"AQI=158.3, source=Construction/Dust (75.8%), confidence=36%"
995,28.707692,77.338462,48,144.1,Moderate,HIGH,Traffic/Roads,0.624,58.81666666666667,Deploy traffic police,"AQI=144.1, source=Traffic/Roads (61.6%), confidence=62%"
1502,28.874359,77.138462,24,112.6,Moderate,HIGH,Industry,0.799,58.80666666666667,Inspect industrial units,"AQI=112.6, source=Industry (70.3%), confidence=80%"
579,28.579487,77.092308,24,138.1,Moderate,HIGH,Traffic/Roads,0.673,58.77666666666667,Deploy traffic police,"AQI=138.1, source=Traffic/Roads (61.5%), confidence=67%"
828,28.65641,77.230769,24,115.7,Moderate,HIGH,Traffic/Roads,0.795,58.763333333333335,Deploy traffic police,"AQI=115.7, source=Traffic/Roads (67.9%), confidence=80%"
799,28.64359,77.4,72,143.5,Moderate,HIGH,Traffic/Roads,0.6,58.73666666666667,Deploy traffic police,"AQI=143.5, source=Traffic/Roads (64.1%), confidence=60%"
70,28.412821,77.261538,48,142.9,Moderate,HIGH,Construction/Dust,0.603,58.736666666666665,Dust suppression,"AQI=142.9, source=Construction/Dust (64.3%), confidence=60%"
692,28.617949,76.984615,72,132.7,Moderate,HIGH,Traffic/Roads,0.701,58.736666666666665,Deploy traffic police,"AQI=132.7, source=Traffic/Roads (63.0%), confidence=70%"
511,28.553846,77.276923,72,186.7,High,HIGH,Industry,0.513,58.71666666666667,Inspect industrial units,"AQI=186.7, source=Industry (36.7%), confidence=51%"
99,28.425641,77.092308,48,146.7,Moderate,HIGH,Construction/Dust,0.679,58.71,Dust suppression,"AQI=146.7, source=Construction/Dust (53.4%), confidence=68%"
1329,28.823077,76.938462,48,87.8,Low,HIGH,Industry,0.854,58.69333333333333,Inspect industrial units,"AQI=87.8, source=Industry (84.9%), confidence=85%"
969,28.707692,76.938462,24,149.7,Moderate,HIGH,Traffic/Roads,0.591,58.669999999999995,Deploy traffic police,"AQI=149.7, source=Traffic/Roads (59.5%), confidence=59%"
801,28.65641,76.815385,48,105.8,Moderate,HIGH,Traffic/Roads,0.635,58.653333333333336,Deploy traffic police,"AQI=105.8, source=Traffic/Roads (91.6%), confidence=64%"
740,28.630769,77.107692,24,136.0,Moderate,HIGH,Traffic/Roads,0.681,58.64666666666666,Deploy traffic police,"AQI=136.0, source=Traffic/Roads (61.8%), confidence=68%"
1005,28.720513,76.876923,48,134.3,Moderate,HIGH,Industry,0.672,58.64333333333334,Inspect industrial units,"AQI=134.3, source=Industry (64.1%), confidence=67%"
1055,28.733333,77.030769,48,124.1,Moderate,HIGH,Traffic/Roads,0.733,58.64333333333333,Deploy traffic police,"AQI=124.1, source=Traffic/Roads (66.5%), confidence=73%"
911,28.682051,77.276923,72,128.2,Moderate,HIGH,Traffic/Roads,0.721,58.626666666666665,Deploy traffic police,"AQI=128.2, source=Traffic/Roads (64.2%), confidence=72%"
550,28.566667,77.261538,48,113.9,Moderate,HIGH,Traffic/Roads,0.808,58.623333333333335,Deploy traffic police,"AQI=113.9, source=Traffic/Roads (67.4%), confidence=81%"
1055,28.733333,77.030769,72,136.9,Moderate,HIGH,Traffic/Roads,0.66,58.616666666666674,Deploy traffic police,"AQI=136.9, source=Traffic/Roads (63.0%), confidence=66%"
460,28.541026,77.107692,24,136.0,Moderate,HIGH,Construction/Dust,0.708,58.60666666666667,Dust suppression,"AQI=136.0, source=Construction/Dust (58.9%), confidence=71%"
719,28.617949,77.4,24,102.5,Moderate,HIGH,Traffic/Roads,0.793,58.60333333333333,Deploy traffic police,"AQI=102.5, source=Traffic/Roads (78.3%), confidence=79%"
839,28.65641,77.4,72,142.3,Moderate,HIGH,Traffic/Roads,0.611,58.57666666666667,Deploy traffic police,"AQI=142.3, source=Traffic/Roads (63.2%), confidence=61%"
965,28.707692,76.876923,72,148.9,Moderate,HIGH,Industry,0.598,58.57666666666666,Inspect industrial units,"AQI=148.9, source=Industry (59.0%), confidence=60%"
1007,28.720513,76.907692,72,148.8,Moderate,HIGH,Industry,0.577,58.540000000000006,Inspect industrial units,"AQI=148.8, source=Industry (61.0%), confidence=58%"
75,28.412821,77.338462,48,125.8,Moderate,HIGH,Traffic/Roads,0.696,58.52666666666667,Deploy traffic police,"AQI=125.8, source=Traffic/Roads (68.2%), confidence=70%"
838,28.65641,77.384615,24,157.2,High,HIGH,Traffic/Roads,0.611,58.519999999999996,Deploy traffic police,"AQI=157.2, source=Traffic/Roads (50.5%), confidence=61%"
696,28.617949,77.046154,72,119.9,Moderate,HIGH,Traffic/Roads,0.739,58.483333333333334,Deploy traffic police,"AQI=119.9, source=Traffic/Roads (68.6%), confidence=74%"
763,28.64359,76.846154,48,132.2,Moderate,HIGH,Traffic/Roads,0.565,58.47333333333333,Deploy traffic police,"AQI=132.2, source=Traffic/Roads (75.7%), confidence=56%"
111,28.425641,77.276923,48,144.0,Moderate,HIGH,Construction/Dust,0.588,58.44,Dust suppression,"AQI=144.0, source=Construction/Dust (63.4%), confidence=59%"
504,28.553846,77.169231,48,136.6,Moderate,HIGH,Traffic/Roads,0.648,58.42666666666666,Deploy traffic police,"AQI=136.6, source=Traffic/Roads (63.5%), confidence=65%"
837,28.65641,77.369231,24,156.6,High,HIGH,Traffic/Roads,0.615,58.42,Deploy traffic police,"AQI=156.6, source=Traffic/Roads (50.1%), confidence=62%"
969,28.707692,76.938462,72,155.1,High,HIGH,Traffic/Roads,0.564,58.410000000000004,Deploy traffic police,"AQI=155.1, source=Traffic/Roads (56.4%), confidence=56%"
714,28.617949,77.323077,24,121.1,Moderate,HIGH,Traffic/Roads,0.776,58.403333333333336,Deploy traffic police,"AQI=121.1, source=Traffic/Roads (63.5%), confidence=78%"
1500,28.874359,77.107692,24,120.1,Moderate,HIGH,Industry,0.775,58.39666666666667,Inspect industrial units,"AQI=120.1, source=Industry (64.4%), confidence=78%"
775,28.64359,77.030769,72,134.1,Moderate,HIGH,Traffic/Roads,0.678,58.39,Deploy traffic police,"AQI=134.1, source=Traffic/Roads (62.4%), confidence=68%"
995,28.707692,77.338462,24,160.0,High,HIGH,Traffic/Roads,0.53,58.38666666666667,Deploy traffic police,"AQI=160.0, source=Traffic/Roads (55.6%), confidence=53%"
700,28.617949,77.107692,72,153.8,High,HIGH,Traffic/Roads,0.6,58.37333333333334,Deploy traffic police,"AQI=153.8, source=Traffic/Roads (53.7%), confidence=60%"
798,28.64359,77.384615,48,116.4,Moderate,HIGH,Traffic/Roads,0.766,58.36,Deploy traffic police,"AQI=116.4, source=Traffic/Roads (68.2%), confidence=77%"
1369,28.835897,76.938462,48,87.8,Low,HIGH,Industry,0.869,58.353333333333325,Inspect industrial units,"AQI=87.8, source=Industry (81.7%), confidence=87%"
952,28.694872,77.292308,48,108.4,Moderate,HIGH,Traffic/Roads,0.823,58.34666666666667,Deploy traffic police,"AQI=108.4, source=Traffic/Roads (69.1%), confidence=82%"
19,28.4,77.092308,48,134.9,Moderate,HIGH,Construction/Dust,0.636,58.32333333333333,Dust suppression,"AQI=134.9, source=Construction/Dust (65.6%), confidence=64%"
16,28.4,77.046154,72,168.9,High,HIGH,Traffic/Roads,0.47,58.309999999999995,Deploy traffic police,"AQI=168.9, source=Traffic/Roads (53.8%), confidence=47%"
700,28.617949,77.107692,24,145.9,Moderate,HIGH,Traffic/Roads,0.643,58.29666666666667,Deploy traffic police,"AQI=145.9, source=Traffic/Roads (55.6%), confidence=64%"
829,28.65641,77.246154,24,113.7,Moderate,HIGH,Traffic/Roads,0.783,58.29,Deploy traffic police,"AQI=113.7, source=Traffic/Roads (68.4%), confidence=78%"
800,28.65641,76.8,24,106.7,Moderate,HIGH,Traffic/Roads,0.525,58.28333333333333,Deploy traffic police,"AQI=106.7, source=Traffic/Roads (100.0%), confidence=52%"
1462,28.861538,77.138462,24,115.5,Moderate,HIGH,Industry,0.794,58.25,Inspect industrial units,"AQI=115.5, source=Industry (65.6%), confidence=79%"
418,28.528205,77.076923,72,164.7,High,HIGH,Traffic/Roads,0.528,58.23,Deploy traffic police,"AQI=164.7, source=Traffic/Roads (51.1%), confidence=53%"
932,28.694872,76.984615,24,145.2,Moderate,HIGH,Industry,0.617,58.22,Inspect industrial units,"AQI=145.2, source=Industry (58.4%), confidence=62%"
908,28.682051,77.230769,24,169.9,High,HIGH,Traffic/Roads,0.545,58.19666666666667,Deploy traffic police,"AQI=169.9, source=Traffic/Roads (44.9%), confidence=55%"
1183,28.771795,77.153846,24,161.4,High,HIGH,Industry,0.556,58.18000000000001,Inspect industrial units,"AQI=161.4, source=Industry (50.8%), confidence=56%"
619,28.592308,77.092308,24,120.6,Moderate,HIGH,Traffic/Roads,0.733,58.14,Deploy traffic police,"AQI=120.6, source=Traffic/Roads (66.9%), confidence=73%"
98,28.425641,77.076923,48,152.4,High,HIGH,Traffic/Roads,0.584,58.12,Deploy traffic police,"AQI=152.4, source=Traffic/Roads (55.2%), confidence=58%"
776,28.64359,77.046154,72,130.1,Moderate,HIGH,Traffic/Roads,0.702,58.103333333333325,Deploy traffic police,"AQI=130.1, source=Traffic/Roads (61.9%), confidence=70%"
918,28.682051,77.384615,24,137.0,Moderate,HIGH,Traffic/Roads,0.629,58.093333333333334,Deploy traffic police,"AQI=137.0, source=Traffic/Roads (63.4%), confidence=63%"
851,28.669231,76.969231,48,127.1,Moderate,HIGH,Industry,0.699,58.08333333333333,Inspect industrial units,"AQI=127.1, source=Industry (64.6%), confidence=70%"
831,28.65641,77.276923,72,127.9,Moderate,HIGH,Traffic/Roads,0.71,58.07666666666667,Deploy traffic police,"AQI=127.9, source=Traffic/Roads (62.8%), confidence=71%"
866,28.669231,77.2,72,143.5,Moderate,HIGH,Traffic/Roads,0.647,58.03666666666667,Deploy traffic police,"AQI=143.5, source=Traffic/Roads (55.9%), confidence=65%"
55,28.412821,77.030769,72,187.5,High,HIGH,Traffic/Roads,0.393,58.03,Deploy traffic police,"AQI=187.5, source=Traffic/Roads (44.6%), confidence=39%"
839,28.65641,77.4,24,138.1,Moderate,HIGH,Traffic/Roads,0.656,58.016666666666666,Deploy traffic police,"AQI=138.1, source=Traffic/Roads (59.4%), confidence=66%"
1064,28.733333,77.169231,72,152.1,High,HIGH,Traffic/Roads,0.615,58.010000000000005,Deploy traffic police,"AQI=152.1, source=Traffic/Roads (51.8%), confidence=62%"
300,28.489744,77.107692,72,126.1,Moderate,HIGH,Traffic/Roads,0.709,57.99666666666667,Deploy traffic police,"AQI=126.1, source=Traffic/Roads (64.0%), confidence=71%"
18,28.4,77.076923,24,130.0,Moderate,HIGH,Construction/Dust,0.682,57.98666666666667,Dust suppression,"AQI=130.0, source=Construction/Dust (63.4%), confidence=68%"
1329,28.823077,76.938462,24,84.3,Low,HIGH,Industry,0.864,57.97,Inspect industrial units,"AQI=84.3, source=Industry (83.2%), confidence=86%"
701,28.617949,77.123077,24,136.0,Moderate,HIGH,Industry,0.7,57.946666666666665,Inspect industrial units,"AQI=136.0, source=Industry (56.4%), confidence=70%"
1057,28.733333,77.061538,72,123.0,Moderate,HIGH,Traffic/Roads,0.721,57.94,Deploy traffic police,"AQI=123.0, source=Traffic/Roads (65.1%), confidence=72%"
652,28.605128,76.984615,72,132.7,Moderate,HIGH,Traffic/Roads,0.669,57.916666666666664,Deploy traffic police,"AQI=132.7, source=Traffic/Roads (62.1%), confidence=67%"
874,28.669231,77.323077,48,111.4,Moderate,HIGH,Traffic/Roads,0.807,57.906666666666666,Deploy traffic police,"AQI=111.4, source=Traffic/Roads (66.0%), confidence=81%"
665,28.605128,77.184615,48,142.4,Moderate,HIGH,Traffic/Roads,0.645,57.89333333333333,Deploy traffic police,"AQI=142.4, source=Traffic/Roads (56.3%), confidence=64%"
794,28.64359,77.323077,48,154.1,High,HIGH,Industry,0.619,57.88333333333333,Inspect industrial units,"AQI=154.1, source=Industry (49.1%), confidence=62%"
652,28.605128,76.984615,24,124.8,Moderate,HIGH,Traffic/Roads,0.719,57.879999999999995,Deploy traffic police,"AQI=124.8, source=Traffic/Roads (63.5%), confidence=72%"
624,28.592308,77.169231,72,133.4,Moderate,HIGH,Traffic/Roads,0.668,57.833333333333336,Deploy traffic police,"AQI=133.4, source=Traffic/Roads (61.2%), confidence=67%"
534,28.566667,77.015385,72,153.1,High,HIGH,Traffic/Roads,0.556,57.81666666666667,Deploy traffic police,"AQI=153.1, source=Traffic/Roads (55.9%), confidence=56%"
539,28.566667,77.092308,72,164.0,High,HIGH,Construction/Dust,0.537,57.81333333333333,Dust suppression,"AQI=164.0, source=Construction/Dust (48.7%), confidence=54%"
18,28.4,77.076923,48,118.7,Moderate,HIGH,Construction/Dust,0.69,57.763333333333335,Dust suppression,"AQI=118.7, source=Construction/Dust (70.9%), confidence=69%"
874,28.669231,77.323077,72,128.3,Moderate,HIGH,Traffic/Roads,0.712,57.74333333333333,Deploy traffic police,"AQI=128.3, source=Traffic/Roads (60.6%), confidence=71%"
1056,28.733333,77.046154,72,123.0,Moderate,HIGH,Traffic/Roads,0.717,57.74,Deploy traffic police,"AQI=123.0, source=Traffic/Roads (64.5%), confidence=72%"
343,28.502564,77.153846,72,110.5,Moderate,HIGH,Construction/Dust,0.809,57.736666666666665,Dust suppression,"AQI=110.5, source=Construction/Dust (65.7%), confidence=81%"
179,28.451282,77.092308,24,173.8,High,HIGH,Construction/Dust,0.482,57.70666666666667,Dust suppression,"AQI=173.8, source=Construction/Dust (45.5%), confidence=48%"
562,28.579487,76.830769,48,93.0,Low,HIGH,Traffic/Roads,0.692,57.7,Deploy traffic police,"AQI=93.0, source=Traffic/Roads (91.8%), confidence=69%"
871,28.669231,77.276923,48,123.8,Moderate,HIGH,Traffic/Roads,0.731,57.67333333333333,Deploy traffic police,"AQI=123.8, source=Traffic/Roads (62.1%), confidence=73%"
692,28.617949,76.984615,24,124.8,Moderate,HIGH,Traffic/Roads,0.71,57.64,Deploy traffic police,"AQI=124.8, source=Traffic/Roads (63.2%), confidence=71%"
587,28.579487,77.215385,48,136.6,Moderate,HIGH,Traffic/Roads,0.681,57.62666666666667,Deploy traffic police,"AQI=136.6, source=Traffic/Roads (56.2%), confidence=68%"
801,28.65641,76.815385,24,106.7,Moderate,HIGH,Traffic/Roads,0.588,57.623333333333335,Deploy traffic police,"AQI=106.7, source=Traffic/Roads (90.4%), confidence=59%"
994,28.707692,77.323077,72,129.7,Moderate,HIGH,Traffic/Roads,0.672,57.61666666666667,Deploy traffic police,"AQI=129.7, source=Traffic/Roads (62.8%), confidence=67%"
625,28.592308,77.184615,48,149.9,Moderate,HIGH,Traffic/Roads,0.61,57.583333333333336,Deploy traffic police,"AQI=149.9, source=Traffic/Roads (52.0%), confidence=61%"
956,28.694872,77.353846,48,112.7,Moderate,HIGH,Traffic/Roads,0.769,57.58333333333333,Deploy traffic police,"AQI=112.7, source=Traffic/Roads (67.1%), confidence=77%"
862,28.669231,77.138462,24,123.7,Moderate,HIGH,Traffic/Roads,0.759,57.57666666666667,Deploy traffic police,"AQI=123.7, source=Traffic/Roads (58.9%), confidence=76%"
891,28.682051,76.969231,72,155.1,High,HIGH,Traffic/Roads,0.549,57.53,Deploy traffic police,"AQI=155.1, source=Traffic/Roads (53.5%), confidence=55%"
931,28.694872,76.969231,72,157.0,High,HIGH,Industry,0.543,57.50666666666666,Inspect industrial units,"AQI=157.0, source=Industry (52.4%), confidence=54%"
952,28.694872,77.292308,72,119.9,Moderate,HIGH,Traffic/Roads,0.738,57.50333333333333,Deploy traffic police,"AQI=119.9, source=Traffic/Roads (63.8%), confidence=74%"
39,28.4,77.4,48,140.7,Moderate,HIGH,Construction/Dust,0.444,57.489999999999995,Dust suppression,"AQI=140.7, source=Construction/Dust (75.8%), confidence=44%"
713,28.617949,77.307692,24,113.4,Moderate,HIGH,Traffic/Roads,0.77,57.48,Deploy traffic police,"AQI=113.4, source=Traffic/Roads (65.9%), confidence=77%"
930,28.694872,76.953846,72,147.2,Moderate,HIGH,Industry,0.603,57.473333333333336,Inspect industrial units,"AQI=147.2, source=Industry (54.4%), confidence=60%"
16,28.4,77.046154,24,157.7,High,HIGH,Traffic/Roads,0.502,57.46333333333333,Deploy traffic police,"AQI=157.7, source=Traffic/Roads (55.7%), confidence=50%"
733,28.630769,77.0,72,130.1,Moderate,HIGH,Traffic/Roads,0.687,57.46333333333333,Deploy traffic police,"AQI=130.1, source=Traffic/Roads (60.2%), confidence=69%"
